"","ID","metadata","Dermotype_size","coef","stderr","N","N.not.0","pval","qval","Site","class","Superclass1","Superclass2","Superclass3","Superclass4","label_1","label_2","pwy","prev","HighPrev","Type","ave_abund","rank","percentile","Subclass"
"57","PWY-5659","binary_outcome","Ac-1",0.922704187913752,0.220011700104147,394,386,3.40578475590146e-05,0.000397920769949712,"Ac","Biosynthesis|Carbohydrates-Biosynthesis|CARBO-BIOSYNTHESIS|SUGAR-NUCLEOTIDES|GDP-Sugar-Biosynthesis","Biosynthesis","Carbohydrates-Biosynthesis","CARBO-BIOSYNTHESIS","SUGAR-NUCLEOTIDES","Carbohydrates-Syn","Carbo-Syn","GDP-mannose biosynthesis",0.987878787878788,"Y","variable",0.00363003335361597,77,0.857677902621723,"Carbohydrate metabolism"
"58","PWY-5686","binary_outcome","Ac-1",0.430172922522373,0.11349031625612,394,391,0.000177433876406273,0.00159969912193057,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Ribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","UMP biosynthesis",0.990909090909091,"Y","conserved",0.00895657463248731,37,0.932584269662921,"Nucleotide metabolism"
"59","PWY-5690","binary_outcome","Ac-1",0.617802830605125,0.237724368829165,394,384,0.0097159959539185,0.0395900902748636,"Ac","Energy-Metabolism|TCA-VARIANTS","Energy-Metabolism","TCA-VARIANTS",NA,NA,"Tca-Variants"," ","TCA cycle II (plants and fungi)",0.972727272727273,"Y","conserved",0.00287626065138857,93,0.827715355805243,"Energy metabolism"
"60","PWY-5791","binary_outcome","Ac-1",-2.27919047255049,0.350753558106315,394,314,2.65010099707805e-10,7.58591410413591e-09,"Ac","Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|DHNA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Quinone-Biosynthesis","DHNA-Biosynthesis","Cofactor-Syn","Quinone-Syn","1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",0.763636363636364,"N","variable",0.000933069085577329,184.5,0.655430711610487,"Cofactor Syn"
"61","PWY-5837","binary_outcome","Ac-1",-2.27919047255049,0.350753558106315,394,314,2.65010099707805e-10,7.58591410413591e-09,"Ac","Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|DHNA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Quinone-Biosynthesis","DHNA-Biosynthesis","Cofactor-Syn","Quinone-Syn","1,4-dihydroxy-2-naphthoate biosynthesis I",0.763636363636364,"N","variable",0.000933069085577329,184.5,0.655430711610487,"Cofactor Syn"
"62","PWY-5897","binary_outcome","Ac-1",-2.05991116645767,0.311190054225073,394,314,1.28838893663885e-10,3.88211929592495e-09,"Ac","Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|Menaquinone-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Quinone-Biosynthesis","Menaquinone-Biosynthesis","Cofactor-Syn","Quinone-Syn","superpathway of menaquinol-11 biosynthesis",0.763636363636364,"N","variable",0.00162318063663821,147,0.724719101123595,"Cofactor Syn"
"63","PWY-5898","binary_outcome","Ac-1",-2.05991116645767,0.311190054225073,394,314,1.28838893663885e-10,3.88211929592495e-09,"Ac","Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|Menaquinone-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Quinone-Biosynthesis","Menaquinone-Biosynthesis","Cofactor-Syn","Quinone-Syn","superpathway of menaquinol-12 biosynthesis",0.763636363636364,"N","variable",0.00162318063663821,147,0.724719101123595,"Cofactor Syn"
"64","PWY-5899","binary_outcome","Ac-1",-2.05991116645767,0.311190054225073,394,314,1.28838893663885e-10,3.88211929592495e-09,"Ac","Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|Menaquinone-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Quinone-Biosynthesis","Menaquinone-Biosynthesis","Cofactor-Syn","Quinone-Syn","superpathway of menaquinol-13 biosynthesis",0.763636363636364,"N","variable",0.00162318063663821,147,0.724719101123595,"Cofactor Syn"
"65","PWY-5913","binary_outcome","Ac-1",1.10414981529259,0.332753072194712,394,371,0.000998323499209422,0.00637543158502824,"Ac","Energy-Metabolism|TCA-VARIANTS","Energy-Metabolism","TCA-VARIANTS",NA,NA,"Tca-Variants"," ","TCA cycle VI (obligate autotrophs)",0.945454545454545,"N","all_low",0.0013968277319776,157,0.707865168539326,"Energy metabolism"
"66","PWY-5920","binary_outcome","Ac-1",0.757301940656194,0.166919598291499,394,388,7.69206485640632e-06,0.000120649510418976,"Ac","Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis|HEME-SYN","Biosynthesis","Cofactor-Biosynthesis","Porphyrin-Compounds-Biosynthesis","HEME-SYN","Cofactor-Syn","Porphyrin-Compounds-Syn","superpathway of heme biosynthesis from glycine",0.987878787878788,"Y","conserved",0.00366020227525082,76,0.859550561797753,"Cofactor Syn"
"67","PWY-5989","binary_outcome","Ac-1",0.941155148955879,0.240613601426248,394,371,0.000108556125613311,0.0011097925341718,"Ac","Biosynthesis|Lipid-Biosynthesis|Fatty-acid-biosynthesis|Stearate-Biosynthesis","Biosynthesis","Lipid-Biosynthesis","Fatty-acid-biosynthesis","Stearate-Biosynthesis","Lipid-Syn","Fatty-Acid-Syn","stearate biosynthesis II (bacteria and plants)",0.93939393939394,"N","variable",0.00206891257212355,119,0.779026217228464,"Lipid metabolism"
"68","PWY-6121","binary_outcome","Ac-1",-0.868970761443534,0.10233703774512,394,393,4.78323467815731e-16,2.38330931221762e-14,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|AIR-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","AIR-Biosynthesis","Nucleotide-Syn","Purine-Syn","5-aminoimidazole ribonucleotide biosynthesis I",0.996969696969697,"Y","conserved",0.0085910469084618,40,0.926966292134832,"Nucleotide metabolism"
"69","PWY-6122","binary_outcome","Ac-1",-0.944566632732172,0.110779589334802,394,393,3.62247314840156e-16,1.97511035948561e-14,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|AIR-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","AIR-Biosynthesis","Nucleotide-Syn","Purine-Syn","5-aminoimidazole ribonucleotide biosynthesis II",0.996969696969697,"Y","conserved",0.00791176103155956,44.5,0.917602996254682,"Nucleotide metabolism"
"70","PWY-6123","binary_outcome","Ac-1",-1.05271635571133,0.110245993773436,394,391,1.81143251251542e-19,1.29630639176885e-17,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis|IMP-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","inosine-5'-phosphate biosynthesis I",0.990909090909091,"Y","conserved",0.00624421731300514,57,0.895131086142322,"Nucleotide metabolism"
"71","PWY-6124","binary_outcome","Ac-1",-1.20368470985741,0.12153758068318,394,391,1.16575240720366e-20,1.02675885096015e-18,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis|IMP-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","inosine-5'-phosphate biosynthesis II",0.990909090909091,"Y","conserved",0.00506282601762817,66,0.878277153558052,"Nucleotide metabolism"
"72","PWY-6125","binary_outcome","Ac-1",-0.693981863464307,0.110396537305598,394,391,9.00765857533269e-10,2.34403842471726e-08,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of guanosine nucleotides de novo biosynthesis II",0.990909090909091,"Y","conserved",0.0102219551160657,28,0.949438202247191,"Nucleotide metabolism"
"73","PWY-6126","binary_outcome","Ac-1",-0.815441849486733,0.113845514030192,394,391,4.10930404235622e-12,1.56838437616596e-10,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of adenosine nucleotides de novo biosynthesis II",0.990909090909091,"Y","conserved",0.00941123268148489,34,0.938202247191011,"Nucleotide metabolism"
"74","PWY-6147","binary_outcome","Ac-1",0.944491370866229,0.147035836594334,394,391,4.31505330807081e-10,1.20505757018075e-08,"Ac","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Folate-Biosynthesis|6-HM-Dihydropterin-PP-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Folate-Biosynthesis","Vitamin-Syn","Folate-Syn","6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",0.990909090909091,"Y","conserved",0.0150014944457803,10,0.98314606741573,"Vitamin Syn"
"75","PWY-6151","binary_outcome","Ac-1",-0.631192015638558,0.120689145008724,394,391,2.79202841956723e-07,5.92013433408237e-06,"Ac","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-Salvage|S-adenosyl-L-methionine-cycle","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","S-adenosyl-L-methionine cycle I",0.990909090909091,"Y","conserved",0.010348548226494,27,0.951310861423221,"Amino acid metabolism"
"76","PWY-6277","binary_outcome","Ac-1",-0.944566632732172,0.110779589334802,394,393,3.62247314840156e-16,1.97511035948561e-14,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|AIR-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","AIR-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of 5-aminoimidazole ribonucleotide biosynthesis",0.996969696969697,"Y","conserved",0.00791176103155956,44.5,0.917602996254682,"Nucleotide metabolism"
"77","PWY-6282","binary_outcome","Ac-1",0.87758926943895,0.238255235413476,394,372,0.00026317092791148,0.00219949425152295,"Ac","Biosynthesis|Lipid-Biosynthesis|Fatty-acid-biosynthesis|Unsaturated-Fatty-Acids-Biosynthesis|Palmitoleate-Biosynthesis","Biosynthesis","Lipid-Biosynthesis","Fatty-acid-biosynthesis","Unsaturated-Fatty-Acids-Biosynthesis","Lipid-Syn","Fatty-Acid-Syn","palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",0.93939393939394,"N","variable",0.00205199088943289,122,0.773408239700375,"Lipid metabolism"
"78","PWY-6318","binary_outcome","Ac-1",0.911271268233381,0.281122600887159,394,368,0.00129267693712014,0.00779007943685558,"Ac","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|PHENYLALANINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","PHENYLALANINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-phenylalanine degradation IV (mammalian, via side chain)",0.93939393939394,"N","all_low",0.0012950706311653,163,0.696629213483146,"Amino acid metabolism"
"79","PWY-6545","binary_outcome","Ac-1",1.84825196661452,0.517982918598792,394,292,0.000406243563180928,0.00308045615789512,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleotides de novo biosynthesis III",0.766666666666667,"N","all_low",0.00175949900124715,142,0.735955056179775,"Nucleotide metabolism"
"80","PWY-6609","binary_outcome","Ac-1",1.88526110517017,0.134048165608949,394,394,2.77267876325875e-36,3.17471718393127e-33,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage|Adenine-Adenosine-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotides-Salvage","Nucleotide-Syn","Purine-Syn","adenine and adenosine salvage III",1,"Y","conserved",0.0118849765996436,26,0.953183520599251,"Nucleotide metabolism"
"81","PWY-6628","binary_outcome","Ac-1",1.0950059714264,0.280129618564287,394,364,0.000112222641841041,0.00112714846410519,"Ac","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|PHENYLALANINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","PHENYLALANINE-SYN","Amino-Acid-Syn","Phenylalanine-Syn","superpathway of L-phenylalanine biosynthesis",0.933333333333333,"N","all_low",0.00313622637277016,87,0.838951310861423,"Amino acid metabolism"
"82","PWY-6700","binary_outcome","Ac-1",-2.04087947277394,0.189921437491887,394,382,1.40978232089904e-23,2.01775094678675e-21,"Ac","Biosynthesis|Nucleotide-Biosynthesis|Nucleic-Acid-Processing","Biosynthesis","Nucleotide-Biosynthesis","Nucleic-Acid-Processing",NA,"Nucleotide-Syn","Nucleic-Acid-Processing","queuosine biosynthesis",0.963636363636364,"Y","conserved",0.00250188654541573,103,0.808988764044944,"Nucleotide metabolism"
"83","PWY-6703","binary_outcome","Ac-1",-2.7398934042949,0.235933845880742,394,376,1.23229409351671e-26,2.35162789512773e-24,"Ac","Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS","Biosynthesis","SECONDARY-METABOLITE-BIOSYNTHESIS",NA,NA,"Secondary-Metabolite-Syn"," ","preQ0 biosynthesis",0.945454545454545,"N","variable",0.00227728023005654,112,0.792134831460674,"Secondary metabolite metabolism"
"84","PWY-6837","binary_outcome","Ac-1",1.39783480881749,0.49092595984166,394,314,0.00465599915550586,0.0222129959710592,"Ac","Degradation|Fatty-Acid-and-Lipid-Degradation|Fatty-Acid-Degradation","Degradation","Fatty-Acid-and-Lipid-Degradation","Fatty-Acid-Degradation",NA,"Fatty-Acid&Lipid-Deg","Fatty-Acid-Deg","fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",0.821212121212121,"N","all_low",0.000490750342142485,215,0.599250936329588,"Lipid metabolism"
"85","PWY-6859","binary_outcome","Ac-1",1.17286565255457,0.34910097659194,394,347,0.000857818283972996,0.0058118457701129,"Ac","Energy-Metabolism","Energy-Metabolism",NA,NA,NA,"Other Energy-Metabolism"," ","all-trans-farnesol biosynthesis",0.887878787878788,"N","all_low",0.00117031708380091,171,0.681647940074906,"Energy metabolism"
"86","PWY-6897","binary_outcome","Ac-1",1.2927755452543,0.131129878447897,394,393,1.343132879694e-20,1.09849081946402e-18,"Ac","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Thiamine-Biosynthesis|Thiamin-Salvage","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Thiamine-Biosynthesis","Vitamin-Syn","Thiamine-Syn","thiamin salvage II",0.996969696969697,"Y","conserved",0.0151656259711345,9,0.98501872659176,"Vitamin Syn"
"87","PWY-6936","binary_outcome","Ac-1",0.414627150864373,0.144460198103088,394,390,0.00434175174423613,0.0209759736166682,"Ac","Biosynthesis|Amino-Acid-Biosynthesis|Other-Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","Other-Amino-Acid-Biosynthesis",NA,"Amino-Acid-Syn","Other-Amino-Acid-Syn","seleno-amino acid biosynthesis",0.987878787878788,"Y","conserved",0.00617585306956929,58,0.893258426966292,"Amino acid metabolism"
"88","PWY-6969","binary_outcome","Ac-1",0.886602846553336,0.272841270047441,394,369,0.00125850310771311,0.00769144028274247,"Ac","Energy-Metabolism|TCA-VARIANTS","Energy-Metabolism","TCA-VARIANTS",NA,NA,"Tca-Variants"," ","TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)",0.942424242424242,"N","all_low",0.00213211301527193,115,0.786516853932584,"Energy metabolism"
"89","PWY-7007","binary_outcome","Ac-1",1.057968251013,0.314188930425974,394,368,0.000835037156136579,0.005725254753152,"Ac","Energy-Metabolism","Energy-Metabolism",NA,NA,NA,"Other Energy-Metabolism"," ","methyl ketone biosynthesis",0.942424242424242,"N","all_low",0.00091568295347754,187,0.651685393258427,"Energy metabolism"
"90","PWY-7111","binary_outcome","Ac-1",-0.917724738529981,0.113205213807695,394,392,6.87412450593349e-15,2.81102591403352e-13,"Ac","Energy-Metabolism|Fermentation|Pyruvate-Degradation","Energy-Metabolism","Fermentation","Pyruvate-Degradation",NA,"Fermentation","Pyruvate-Deg","pyruvate fermentation to isobutanol (engineered)",0.993939393939394,"Y","conserved",0.00698555213302168,52,0.904494382022472,"Energy metabolism"
"91","PWY-7184","binary_outcome","Ac-1",0.563334825138655,0.10401971032135,394,392,1.14494661210851e-07,2.57051739385145e-06,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleotides de novo biosynthesis I",0.993939393939394,"Y","conserved",0.0146425963724998,13,0.97752808988764,"Nucleotide metabolism"
"92","PWY-7187","binary_outcome","Ac-1",1.22863894429852,0.341946095893243,394,354,0.000372743708125664,0.0028643727906301,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleotides de novo biosynthesis II",0.915151515151515,"N","all_low",0.00184046260200239,140,0.739700374531835,"Nucleotide metabolism"
"93","PWY-7197","binary_outcome","Ac-1",-0.2717522845638,0.0688758690738135,394,393,9.46256217837008e-05,0.000989298280583493,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleotide phosphorylation",0.996969696969697,"Y","conserved",0.0164369213097018,8,0.98689138576779,"Nucleotide metabolism"
"94","PWY-7199","binary_outcome","Ac-1",0.921383237245657,0.164371372407083,394,388,3.9598545319647e-08,9.44590299812412e-07,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleosides salvage",0.987878787878788,"Y","conserved",0.0121845609855729,24,0.956928838951311,"Nucleotide metabolism"
"95","PWY-7208","binary_outcome","Ac-1",-0.215787111851399,0.0682046493568206,394,391,0.00168043312919542,0.00971765622691289,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine nucleobases salvage",0.990909090909091,"Y","conserved",0.0149227578152504,11,0.9812734082397,"Nucleotide metabolism"
"96","PWY-7211","binary_outcome","Ac-1",1.09233147328413,0.43543335890721,394,126,0.0125592391844674,0.0479367204078511,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis",0.342424242424242,"N","all_low",0.000547507297961659,212,0.604868913857678,"Nucleotide metabolism"
"97","PWY-7229","binary_outcome","Ac-1",-0.911091074807179,0.121376463009967,394,391,4.30696832608949e-13,1.70050990805947e-11,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of adenosine nucleotides de novo biosynthesis I",0.990909090909091,"Y","conserved",0.00918531605870986,36,0.934456928838951,"Nucleotide metabolism"
"98","PWY-7234","binary_outcome","Ac-1",-1.3070273745073,0.129513610488892,394,390,2.72429060898336e-21,2.83573886116904e-19,"Ac","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis|IMP-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","inosine-5'-phosphate biosynthesis III",0.987878787878788,"Y","conserved",0.00485107594934251,70,0.870786516853933,"Nucleotide metabolism"
"99","PWY-724","binary_outcome","Ac-1",0.413512396904711,0.117436518455816,394,391,0.000485672870007177,0.00354200914750457,"Ac","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",0.990909090909091,"Y","conserved",0.00875474955165577,38,0.930711610486891,"Amino acid metabolism"
"100","PWY-7242","binary_outcome","Ac-1",1.10457885146852,0.334306148136697,394,355,0.00104687446063811,0.00658610581005843,"Ac","Degradation|CARBOXYLATES-DEG|SUGAR-ACIDS-DEG","Degradation","CARBOXYLATES-DEG","SUGAR-ACIDS-DEG",NA,"Carboxylates-Deg","Sugar-Acids-Deg","D-fructuronate degradation",0.906060606060606,"N","all_low",0.000745269680328291,200,0.627340823970037,"Carboxylates Deg"
